Volatility 3 Framework 2.0.0

Offset	Name	Size
0x11fb586f0	\Windows\Fonts\utsaahb.ttf	216
0x11fb58d00	\Windows\Fonts\segoesc.ttf	216
0x11fb59070	\Windows\SysWOW64\upnphost.dll	216
0x11fb59870	\Windows\System32\whealogr.dll	216
0x11fb5b280	\Windows\System32\PING.EXE	216
0x11fb5b870	\Windows\Fonts\framdit.ttf	216
0x11fb5be60	\Windows\Fonts\tradbdo.ttf	216
0x11fb5c260	\Windows\System32\WsmSvc.dll	216
0x11fb5c750	\Windows\SysWOW64\msg711.acm	216
0x11fb5ce00	\Windows\System32\oleres.dll	216
0x11fb5db00	\Users\Phil\AppData\Local\Google\Chrome\User Data\Default\Sessions\Session_13285901722948434	216
0x11fb615d0	\Windows\System32\find.exe	216
0x11fb61b40	\Windows\Fonts\calibri.ttf	216
0x11fb626e0	\Windows\System32\wbem\WMIADAP.exe	216
0x11fb62b00	\Windows\System32\C_932.NLS	216
0x11fb62d10	\Windows\SysWOW64\mshta.exe	216
0x11fb62f20	\Windows\Fonts\consola.ttf	216
0x11fb63af0	\Windows\System32\cscript.exe	216
0x11fb63f20	\Windows\System32\loadperf.dll	216
0x11fb65550	\Windows\System32\dmdskres.dll	216
0x11fb65c40	\Windows\Fonts\segoepr.ttf	216
0x11fb696f0	\Windows\Fonts\georgiab.ttf	216
0x11fb69e60	\Windows\SysWOW64\webio.dll	216
0x11fb6a070	\Windows\Fonts\verdanab.ttf	216
0x11fb6a490	\Windows\Fonts\majallab.ttf	216
0x11fb6aa80	\Windows\System32\sdclt.exe	216
0x11fb6b7b0	\Windows\Fonts\trebucbd.ttf	216
0x11fb6bda0	\Windows\Fonts\leelawdb.ttf	216
0x11fb6c4d0	\Windows\System32\ReAgent.dll	216
0x11fb6c620	\Windows\System32\mssha.dll	216
0x11fb6caf0	\Windows\Fonts\trebucit.ttf	216
0x11fb6cf20	\Windows\Fonts\dokchamp.ttf	216
0x11fb6d5f0	\Windows\System32\C_936.NLS	216
0x11fb6dd00	\Windows\Fonts\cambriai.ttf	216
0x11fb6e460	\Windows\System32\dfdts.dll	216
0x11fb6e990	\Windows\Fonts\segoescb.ttf	216
0x11fb6ef20	\Windows\Fonts\calibriz.ttf	216
0x11fb6f280	\Windows\SysWOW64\SearchProtocolHost.exe	216
0x11fb6f6b0	\Windows\System32\en-US\notepad.exe.mui	216
0x11fb6fc40	\Windows\SysWOW64\networkexplorer.dll	216
0x11fb71600	\Windows\System32\LocationNotifications.exe	216
0x11fb71be0	\Windows\System32\wiaservc.dll	216
0x11fb73860	\Windows\System32\AxInstSv.dll	216
0x11fb73f20	\Windows\Fonts\calibrib.ttf	216
0x11fb747b0	\Windows\assembly\NativeImages_v2.0.50727_64\System.Configuration\091b931d0f6408001747dbbbb05dbe66\System.Configuration.ni.dll	216
0x11fb74e60	\Windows\assembly\GAC_MSIL\Microsoft.Vsa\8.0.0.0__b03f5f7f11d50a3a\Microsoft.Vsa.dll	216
0x11fb75070	\Windows\SysWOW64\bcrypt.dll	216
0x11fb75720	\Windows\System32\shwebsvc.dll	216
0x11fb75d00	\Windows\System32\MFPlay.dll	216
0x11fb76730	\Windows\SysWOW64\vdmdbg.dll	216
0x11fb76da0	\Windows\SysWOW64\quartz.dll	216
0x11fb77070	\Windows\SysWOW64\ncrypt.dll	216
0x11fb77380	\Windows\System32\WinSAT.exe	216
0x11fb77810	\Windows\SysWOW64\imapi2.dll	216
0x11fb78ae0	\Windows\System32\perfos.dll	216
0x11fb796a0	\Windows\System32\eventvwr.exe	216
0x11fb79b20	\Windows\System32\tzutil.exe	216
0x11fb7a5d0	\Windows\System32\efssvc.dll	216
0x11fb7ac40	\Windows\SysWOW64\shsvcs.dll	216
0x11fb7b510	\Windows\System32\dmutil.dll	216
0x11fb7bc40	\Windows\System32\fthsvc.dll	216
0x11fb7c670	\Windows\System32\tbssvc.dll	216
0x11fb7cda0	\Windows\System32\nlhtml.dll	216
0x11fb7d070	\Windows\System32\wsepno.dll	216
0x11fb7d230	\Windows\System32\taskmgr.exe	216
0x11fb7d900	\Windows\System32\efscore.dll	216
0x11fb7e350	\Windows\System32\basecsp.dll	216
0x11fb7ea20	\Windows\System32\mstscax.dll	216
0x11fb7f670	\Windows\SysWOW64\shdocvw.dll	216
0x11fb7fda0	\Windows\SysWOW64\iepeers.dll	216
0x11fb80070	\Windows\SysWOW64\d3d8thk.dll	216
0x11fb80600	\Windows\SysWOW64\jsproxy.dll	216
0x11fb80c40	\Windows\SysWOW64\pstorec.dll	216
0x11fb81820	\Windows\System32\dxtrans.dll	216
0x11fb81e60	\Windows\System32\wcncsvc.dll	216
0x11fb82070	\Windows\SysWOW64\MP3DMOD.DLL	216
0x11fb82320	\Windows\SysWOW64\msident.dll	216
0x11fb82a20	\Windows\System32\ddrawex.dll	216
0x11fb83710	\Windows\System32\jsproxy.dll	216
0x11fb83da0	\Windows\SysWOW64\pnrpnsp.dll	216
0x11fb84070	\Windows\System32\chsbrkr.dll	216
0x11fb84a20	\Windows\SysWOW64\powrprof.dll	216
0x11fb85070	\Windows\SysWOW64\mssprxy.dll	216
0x11fb856a0	\Windows\SysWOW64\wmerror.dll	216
0x11fb85c80	\Windows\SysWOW64\msjtes40.dll	216
0x11fb863f0	\Windows\Fonts\browa.ttf	216
0x11fb87070	\Windows\Fonts\angsauz.ttf	216
0x11fb87470	\Windows\Fonts\cordiab.ttf	216
0x11fb87a60	\Windows\Fonts\aparaji.ttf	216
0x11fb88280	\Windows\Fonts\utsaahi.ttf	216
0x11fb88770	\Windows\Fonts\kalinga.ttf	216
0x11fb88e60	\Windows\Fonts\kokilab.ttf	216
0x11fb8a550	\Windows\Fonts\cordiai.ttf	216
0x11fb8ab40	\Windows\SysWOW64\d3d9.dll	216
0x11fb8d2e0	\Windows\System32\glu32.dll	216
0x11fb8d8d0	\Windows\System32\dccw.exe	216
0x11fb8de60	\Windows\Fonts\Shonarb.ttf	216
0x11fb8f290	\Windows\System32\C_20127.NLS	216
0x11fb8f910	\Windows\System32\wevtfwd.dll	216
0x11fb8fda0	\Windows\System32\prntvpt.dll	216
0x11fb90600	\Windows\System32\MP4SDECD.DLL	216
0x11fb90b20	\Windows\Fonts\cordiaub.ttf	216
0x11fb939a0	\Windows\Fonts\consolai.ttf	216
0x11fb93bb0	\Windows\AppPatch\pcamain.sdb	216
0x11fb944c0	\Windows\System32\batt.dll	216
0x11fb946d0	\Windows\winsxs\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_fa396087175ac9ac	216
0x11fb948e0	\Windows\System32\desk.cpl	216
0x11fb95e60	\Windows\System32\shgina.dll	216
0x11fb96650	\Windows\Fonts\ebrimabd.ttf	216
0x11fb96da0	\Windows\Fonts\verdanaz.ttf	216
0x11fb97070	\Windows\System32\qwave.dll	216
0x11fb97410	\Windows\System32\wshom.ocx	216
0x11fb97a80	\Windows\Fonts\daunpenh.ttf	216
0x11fb98070	\Windows\System32\TabbtnEx.dll	216
0x11fb98480	\Windows\System32\rgb9rast.dll	216
0x11fb98b50	\Windows\System32\tasklist.exe	216
0x11fb99070	\Windows\SysWOW64\msacm32.drv	216
0x11fb99440	\Windows\SysWOW64\tzres.dll	216
0x11fb9a700	\Windows\System32\perfproc.dll	216
0x11fb9abf0	\Windows\System32\wlanpref.dll	216
0x11fb9af20	\Windows\System32\rasctrs.dll	216
0x11fb9b790	\Windows\System32\cscript.exe	216
0x11fb9bda0	\Windows\SysWOW64\SensApi.dll	216
0x11fba0860	\Windows\SysWOW64\npmproxy.dll	216
0x11fba1070	\Windows\System32\p2phost.exe	216
0x11fba12f0	\Windows\System32\dxtmsft.dll	216
0x11fba19c0	\Windows\SysWOW64\davhlpr.dll	216
0x11fba2590	\Windows\System32\printui.dll	216
0x11fba2c40	\Windows\System32\cabview.dll	216
0x11fba3070	\Windows\System32\napipsec.dll	216
0x11fba32c0	\Windows\System32\cofiredm.dll	216
0x11fba3d00	\Windows\System32\dinput8.dll	216
0x11fba66b0	\Windows\System32\rtffilt.dll	216
0x11fba6d00	\Windows\SysWOW64\rtutils.dll	216
0x11fbac3b0	\Windows\System32\utildll.dll	216
0x11fbac940	\Windows\SysWOW64\msadp32.acm	216
0x11fbacf20	\Windows\SysWOW64\xmllite.dll	216
0x11fbad700	\Windows\System32\setupcl.exe	216
0x11fbadda0	\Windows\SysWOW64\provsvc.dll	216
0x11fbae810	\Windows\System32\pcaevts.dll	216
0x11fbaef20	\Windows\System32\connect.dll	216
0x11fbafa20	\Windows\System32\wbem\Performance\WmiApRpl.hew.h	216
0x11fbb1070	\Windows\SysWOW64\cabinet.dll	216
0x11fbb1630	\Windows\System32\NlsLexicons0416.dll	216
0x11fbb1c40	\Windows\SysWOW64\ieframe.dll	216
0x11fbb7580	\Windows\System32\elsTrans.dll	216
0x11fbb76d0	\Windows\Fonts\kartikab.ttf	216
0x11fbb7d50	\Users\Phil\Links	216
0x11fbb9580	\Windows\System32\auditcse.dll	216
0x11fbb9da0	\Windows\SysWOW64\AudioSes.dll	216
0x11fbbaa80	\Windows\Fonts\courbd.ttf	216
0x11fbbada0	\Windows\Fonts\couri.ttf	216
0x11fbbe070	\Windows\System32\fontsub.dll	216
0x11fbbe1e0	\Windows\SysWOW64\stdole2.tlb	216
0x11fbbea20	\Windows\Fonts\angsaui.ttf	216
0x11fbbf770	\Windows\SysWOW64\dxva2.dll	216
0x11fbbfe60	\Windows\System32\scksp.dll	216
0x11fbc0cc0	\Windows\Web\Wallpaper\Scenes\Desktop.ini	216
0x11fbc1860	\Windows\System32\RstrtMgr.dll	216
0x11fbc2170	\Windows\System32\C_10004.NLS	216
0x11fbc2760	\Windows\System32\C_10000.NLS	216
0x11fbc2c40	\Windows\System32\wsqmcons.exe	216
0x11fbc44a0	\Windows\System32\bthci.dll	216
0x11fbc46f0	\Windows\System32\pcaui.exe	216
0x11fbc4840	\Windows\SysWOW64\COLORCNV.DLL	216
0x11fbc4e60	\Windows\System32\dmdskmgr.dll	216
0x11fbc5a80	\Windows\System32\DShowRdpFilter.dll	216
0x11fbc8660	\Windows\Microsoft.NET\Framework\v2.0.50727\mscorsvw.exe	216
0x11fbc8b20	\Windows\Microsoft.NET\Framework\v2.0.50727\mscorjit.dll	216
0x11fbc8e60	\Windows\System32\oobe\msoobeui.dll	216
0x11fbca070	\$Directory	216
0x11fbca7b0	\Windows\Fonts\simpfxo.ttf	216
0x11fbcaad0	\Windows\System32\McxDriv.dll	216
0x11fbcac20	\Windows\System32\wshext.dll	216
0x11fbcd070	\Windows\System32\WindowsPowerShell\v1.0\PSEvents.dll	216
0x11fbcd570	\Windows\Microsoft.NET\Framework\v2.0.50727\CasPol.exe	216
0x11fbcf070	\Windows\System32\control.exe	216
0x11fbcf4a0	\Windows\SysWOW64\mssitlb.dll	216
0x11fbcfc50	\Windows\System32\C_1257.NLS	216
0x11fbcff20	\Windows\System32\C_1253.NLS	216
0x11fbd06b0	\Windows\SysWOW64\bcryptprimitives.dll	216
0x11fbd0ae0	\Windows\System32\WerFault.exe	216
0x11fbd6750	\Windows\System32\korwbrkr.dll	216
0x11fbd6be0	\Windows\System32\radarrs.dll	216
0x11fbd76a0	\Windows\System32\ipnathlp.dll	216
0x11fbd7e60	\Windows\SysWOW64\mpg2splt.ax	216
0x11fbd86c0	\Windows\System32\microsoft-windows-hal-events.dll	216
0x11fbd8970	\Windows\System32\opengl32.dll	216
0x11fbd9cb0	\Windows\SysWOW64\mswstr10.dll	216
0x11fbdab20	\Windows\System32\d3d10core.dll	216
0x11fbdadd0	\Windows\System32\en-US\consent.exe.mui	216
0x11fbdaf20	\Users\Phil\AppData\Roaming\Microsoft\Windows\SendTo\Desktop.ini	216
0x11fbdb070	\Windows\System32\eqossnap.dll	216
0x11fbdb280	\Windows\SysWOW64\loadperf.dll	216
0x11fbdb9c0	\Windows\System32\mciavi32.dll	216
0x11fbdc5a0	\Windows\System32\nettrace.dll	216
0x11fbdcc40	\Windows\SysWOW64\msiltcfg.dll	216
0x11fbdd6c0	\Windows\SysWOW64\msjter40.dll	216
0x11fbddda0	\Windows\System32\telephon.cpl	216
0x11fbde710	\Windows\SysWOW64\imageres.dll	216
0x11fbdef20	\Windows\SysWOW64\inetcomm.dll	216
0x11fbdf070	\Windows\System32\WLanConn.dll	216
0x11fbdf4c0	\Windows\SysWOW64\imageres.dll	216
0x11fbdfc40	\Windows\System32\lpksetup.exe	216
0x11fbe0180	\Windows\SysWOW64\vbscript.dll	216
0x11fbe09d0	\Windows\SysWOW64\wiatrace.dll	216
0x11fbe0e60	\Windows\System32\mmcndmgr.dll	216
0x11fbe1180	\Windows\System32\wiatrace.dll	216
0x11fbe1630	\Windows\assembly\NativeImages_v2.0.50727_64\System.Windows.Forms\6c352ff9e3603b0e69d969ff7e7632f5\System.Windows.Forms.ni.dll	216
0x11fbe29b0	\Windows\splwow64.exe	216
0x11fbe2f20	\Windows\System32\NlsModels0011.dll	216
0x11fbe3330	\Users\Phil\Desktop\file.zip	216
0x11fbe4220	\Windows\System32\en-US\inetcpl.cpl.mui	216
0x11fbe4720	\Windows\Fonts\courbi.ttf	216
0x11fbe4a60	\Windows\System32\tzres.dll	216
0x11fbe4bb0	\Windows\System32\mmsys.cpl	216
0x11fbe4d00	\Windows\System32\mmsys.cpl	216
0x11fbe5750	\Windows\System32\aclui.dll	216
0x11fbe5960	\Windows\Fonts\consolaz.ttf	216
0x11fbe5b70	\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\Indexer\CiFiles\00010012.dir	216
0x11fbe6660	\Windows\SysWOW64\WSHTCPIP.DLL	216
0x11fbe69d0	\Windows\System32\perfdisk.dll	216
0x11fbe6d50	\Windows\SysWOW64\netprofm.dll	216
0x11fbe72f0	\Windows\System32\oobe\windeploy.exe	216
0x11fbe7ae0	\Windows\System32\DXPTaskRingtone.dll	216
0x11fbe8150	\Windows\System32\printui.dll	216
0x11fbe8420	\Windows\System32\msports.dll	216
0x11fbe9610	\Windows\System32\netdiagfx.dll	216
0x11fbeb780	\$Directory	216
0x11fbec770	\Windows\SysWOW64\SearchProtocolHost.exe	216
0x11fbecd00	\Windows\System32\sdiagschd.dll	216
0x11fbed2a0	\Windows\System32\Wwanadvui.dll	216
0x11fbed7c0	\Windows\System32\Dxpserver.exe	216
0x11fbede60	\Windows\System32\dmdskres2.dll	216
0x11fbee560	\Windows\System32\IPBusEnum.dll	216
0x11fbeebe0	\Windows\System32\rdpcorets.dll	216
0x11fbef640	\Windows\System32\oobe\audit.exe	216
0x11fbefda0	\Windows\System32\BlbEvents.dll	216
0x11fbf0070	\Windows\SysWOW64\thumbcache.dll	216
0x11fbf08b0	\Windows\SysWOW64\FirewallAPI.dll	216
0x11fbf1070	\Windows\System32\ActionQueue.dll	216
0x11fbf1660	\Windows\System32\FwRemoteSvr.dll	216
0x11fbf1b20	\Windows\System32\sppuinotify.dll	216
0x11fbf2d40	\Windows\System32\C_775.NLS	216
0x11fbf3530	\Windows\SysWOW64\msmpeg2vdec.dll	216
0x11fbf3c40	\Windows\System32\XInput9_1_0.dll	216
0x11fbf4550	\Windows\SysWOW64\mshta.exe	216
0x11fbf4da0	\Windows\System32\sharemediacpl.dll	216
0x11fbf5a70	\Windows\System32\mmci.dll	216
0x11fbf5e60	\Windows\Microsoft.NET\Framework64\v2.0.50727\Culture.dll	216
0x11fbf6620	\Windows\Microsoft.NET\Framework\v2.0.50727\mscorwks.dll	216
0x11fbf6b00	\Windows\assembly\NativeImages_v2.0.50727_64\Microsoft.Managemen#\e72886c96b63be364c0205b6c4ff4413\Microsoft.ManagementConsole.ni.dll	216
0x11fbf8070	\Windows\System32\calc.exe	216
0x11fbf8d50	\Windows\Microsoft.NET\Framework64\v2.0.50727\mscorsvc.dll	216
0x11fbfb290	\Windows\System32\C_1255.NLS	216
0x11fbfb660	\Windows\System32\dispci.dll	216
0x11fbfbb30	\Windows\System32\WsmRes.dll	216
0x11fbfbe60	\Windows\System32\C_1250.NLS	216
0x11fbfd740	\Windows\assembly\NativeImages_v2.0.50727_64\System.EnterpriseSe#\a6155c70b3df6c860303ffee7b560ade\System.EnterpriseServices.Wrapper.dll	216
0x11fbfdbf0	\Windows\System32\batt.dll	216
0x11fc01a20	\Users\Phil\AppData\Local\Google\Chrome\User Data\Default\History	216
0x11fc054e0	\Users\Phil\AppData\Local\Google\Chrome\User Data\Crowd Deny\2021.11.28.1202\manifest.fingerprint	216
0x11fc05f20	\$Directory	216
0x11fc09690	\Windows\assembly\GAC_MSIL\System.Configuration\2.0.0.0__b03f5f7f11d50a3a\System.configuration.dll	216
0x11fc09c10	\Windows\System32\werconcpl.dll	216
0x11fc0a070	\Windows\System32\netman.dll	216
0x11fc0a3d0	\Windows\ServiceProfiles\LocalService\AppData\Roaming\PeerNetworking\2e04b465b2fde7e4effdb2bcbf7d9e7a.sst	216
0x11fc0ae20	\Windows\SERVIC~2\LOCALS~1\AppData\Roaming\PEERNE~1\B87BF1~1.HOM\C50118~1\grouping\db.mdb	216
0x11fc0ee60	\Windows\System32\Apphlpdm.dll	216
0x11fc0f070	\Windows\assembly\GAC_64\System.EnterpriseServices\2.0.0.0__b03f5f7f11d50a3a\System.EnterpriseServices.Wrapper.dll	216
0x11fc0f340	\Windows\System32\drt.dll	216
0x11fc10cd0	\Users\Phil\AppData\Local\Google\Chrome\User Data\CertificateRevocation\7079\manifest.fingerprint	216
0x11fc10f20	\Users\Phil\AppData\Local\Google\Chrome\User Data\FileTypePolicies\47\manifest.json	216
0x11fc11220	\Users\Phil\AppData\Local\Google\Chrome\User Data\hyphen-data\99.0.4808.0\manifest.fingerprint	216
0x11fc11800	\$Directory	216
0x11fc11a50	\Users\Phil\AppData\Local\Google\Chrome\User Data\Crowd Deny\2021.11.28.1202\manifest.json	216
0x11fc12070	\Windows\inf\WmiApRpl\0009\WmiApRpl.ini	216
0x11fc15570	\Users\Phil\AppData\Local\Google\Chrome\User Data\CertificateRevocation\7079\crl-set	216
0x11fc15880	\Windows\System32\onex.dll	216
0x11fc15e20	\Users\Phil\AppData\Local\Google\Chrome\User Data\hyphen-data\99.0.4808.0\manifest.json	216
0x11fc16e60	\Endpoint	216
0x11fc17070	\Program Files (x86)\Internet Explorer\ieproxy.dll	216
0x11fc172a0	\Program Files\Windows Photo Viewer\PhotoViewer.dll	216
0x11fc19360	\Windows\SysWOW64\ssdpapi.dll	216
0x11fc19850	\Windows\System32\findstr.exe	216
0x11fc19e60	\Windows\SysWOW64\midimap.dll	216
0x11fc1b2c0	\Windows\System32\en-US\eventvwr.msc	216
0x11fc1b850	\Windows\System32\en-US\compmgmt.msc	216
0x11fc1c070	\Windows\SysWOW64\wship6.dll	216
0x11fc1c370	\Windows\SysWOW64\rasman.dll	216
0x11fc1ce60	\Windows\System32\xcopy.exe	216
0x11fc1d070	\Users\Phil\AppData\Local\Google\Chrome\User Data\ThirdPartyModuleList64\2018.8.8.0\manifest.fingerprint	216
0x11fc1d2e0	\Users\Phil\AppData\Local\Google\Chrome\User Data\ThirdPartyModuleList64\2018.8.8.0\manifest.json	216
0x11fc1dc10	\$Directory	216
0x11fc1e070	\Program Files\Google\Chrome\Application\97.0.4692.71\MEIPreload\manifest.json	216
0x11fc1e490	\Users\Phil\AppData\Local\Microsoft\Windows\Explorer\thumbcache_1024.db	216
0x11fc1e5e0	\Users\Phil\AppData\Local\Google\Chrome\User Data\en-US-9-0.bdic	216
0x11fc1e7d0	\Windows\System32\FXSST.dll	216
0x11fc1e920	\Users\Phil\AppData\Local\Google\Chrome\User Data\Default\Login Data For Account	216
0x11fc1fa30	\Windows\System32\umrdp.dll	216
0x11fc1fb80	\Windows\System32\vbscript.dll	216
0x11fc1fe60	\Windows\System32\dmocx.dll	216
0x11fc20dd0	\Program Files\Google\Chrome\Application\97.0.4692.71\libEGL.dll	216
0x11fc231c0	\$Directory	216
0x11fc23410	\Users\Phil\AppData\Local\Google\Chrome\User Data\DesktopSharingHub\20211020.1\manifest.json	216
0x11fc23660	\Users\Phil\AppData\Local\Google\Chrome\User Data\DesktopSharingHub\20211020.1\manifest.fingerprint	216
0x11fc23f20	\$Directory	216
0x11fc24980	\Users\Phil\AppData\Local\Google\Chrome\User Data\AutofillStates\2020.11.2.164946\manifest.fingerprint	216
0x11fc24bd0	\Users\Phil\AppData\Local\Google\Chrome\User Data\ZxcvbnData\1\manifest.json	216
0x11fc24e20	\Users\Phil\AppData\Local\Google\Chrome\User Data\ZxcvbnData\1\manifest.fingerprint	216
0x11fc25360	\$Directory	216
0x11fc257c0	\$Directory	216
0x11fc25cd0	\Windows\System32\wlanhlp.dll	216
0x11fc25e20	\Users\Phil\AppData\Local\Google\Chrome\User Data\AutofillStates\2020.11.2.164946\manifest.json	216
0x11fc264e0	\$Directory	216
0x11fc26730	\Users\Phil\AppData\Local\Google\Chrome\User Data\ClientSidePhishing\27.5\manifest.json	216
0x11fc26980	\Users\Phil\AppData\Local\Google\Chrome\User Data\ClientSidePhishing\27.5\manifest.fingerprint	216
0x11fc26bd0	\Users\Phil\AppData\Local\Google\Chrome\User Data\AutofillRegex\2021.8.17.1300\manifest.json	216
0x11fc26e20	\Users\Phil\AppData\Local\Google\Chrome\User Data\AutofillRegex\2021.8.17.1300\manifest.fingerprint	216
0x11fc271a0	\Users\Phil\AppData\Local\Google\Chrome\User Data\Default\Network\Cookies	216
0x11fc28bc0	\Users\Phil\AppData\Local\Google\Chrome\User Data\Default\Safe Browsing Network\Safe Browsing Cookies	216
0x11fc28e10	\$Directory	216
0x11fc2a200	\Users\Phil\AppData\Local\Google\Chrome\User Data\Default\Cache\Cache_Data\data_1	216
0x11fc2a350	\Windows\System32\srchadmin.dll	216
0x11fc2c960	\Windows\System32\wlanapi.dll	216
0x11fc2cab0	\Users\Phil\AppData\Local\Google\Chrome\User Data\Default\Cache\Cache_Data\index	216
0x11fc2cc00	\$Directory	216
0x11fc2d070	\$Directory	216
0x11fc2d860	\Windows\System32\d3d11.dll	216
0x11fc2d9b0	\Users\Phil\AppData\Local\Google\Chrome\User Data\Default\Network\Trust Tokens	216
0x11fc2e8d0	\Windows\System32\tcpipcfg.dll	216
0x11fc2ea20	\Windows\SysWOW64\sqmapi.dll	216
0x11fc32470	\Windows\SysWOW64\dwmapi.dll	216
0x11fc325c0	\Windows\SysWOW64\pnrpnsp.dll	216
0x11fc32a20	\$Directory	216
0x11fc33ac0	\Windows\winsxs\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_fa396087175ac9ac	216
0x11fc33f20	\Windows\System32\eappprxy.dll	216
0x11fc34f20	\$Directory	216
0x11fc3e5c0	\Windows\System32\vmstorfltres.dll	216
0x11fc3e990	\Windows\System32\XInput9_1_0.dll	216
0x11fc3ee60	\Windows\System32\PeerDistSvc.dll	216
0x11fc3f4e0	\Windows\System32\setupetw.dll	216
0x11fc3fae0	\Windows\SysWOW64\EhStorShell.dll	216
0x11fc40a20	\Windows\SysWOW64\SearchFilterHost.exe	216
0x11fc41350	\$Directory	216
0x11fc41a00	\Users\Phil\AppData\Local\Google\Chrome\User Data\Default\Sessions\Tabs_13285901723070356	216
0x11fc42ac0	\$Directory	216
0x11fc42f20	\Users\Phil\AppData\Local\Google\Chrome\User Data\Default\Extensions\nmmhkkegccagdldgiimedpiccmgmieda\1.0.0.6_0\_metadata\verified_contents.json	216
0x11fc431a0	\Windows\System32\sppc.dll	216
0x11fc43600	\Users\Phil\AppData\Local\Google\Chrome\User Data\Safe Browsing\IpMalware.store	216
0x11fc43890	\Windows\System32\hnetcfg.dll	216
0x11fc44340	\Windows\System32\netshell.dll	216
0x11fc44c10	\Users\Phil\AppData\Local\Google\Chrome\User Data\Default\Extensions\nmmhkkegccagdldgiimedpiccmgmieda\1.0.0.6_0\_metadata\computed_hashes.json	216
0x11fc451c0	\Windows\Fonts\phagspab.ttf	216
0x11fc45a20	\Windows\Fonts\cordiaui.ttf	216
0x11fc46870	\Endpoint	216
0x11fc46c80	\Program Files\Windows Media Player\wmpnssci.dll	216
0x11fc46dd0	\Endpoint	216
0x11fc494e0	\Windows\System32\SCardSvr.dll	216
0x11fc4a070	\Windows\SysWOW64\dsound.dll	216
0x11fc4a590	\Windows\SysWOW64\mfplat.dll	216
0x11fc4b870	\Windows\SysWOW64\WMASF.DLL	216
0x11fc4bd00	\Windows\System32\mfpmp.exe	216
0x11fc4c070	\Windows\System32\sdiagprv.dll	216
0x11fc4c360	\Windows\System32\Narrator.exe	216
0x11fc4ca30	\Windows\System32\sxsstore.dll	216
0x11fc4e870	\Windows\System32\pnidui.dll	216
0x11fc4ef20	\Windows\SysWOW64\dui70.dll	216
0x11fc53800	\Windows\System32\msdart.dll	216
0x11fc549d0	\Users\Phil\AppData\Local\Google\Chrome\User Data\Default\Affiliation Database	216
0x11fc554a0	\Windows\winsxs\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_fa396087175ac9ac	216
0x11fc55750	\Windows\winsxs\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_fa396087175ac9ac	216
0x11fc55960	\Windows\System32\wercplsupport.dll	216
0x11fc55b70	\Windows\SysWOW64\en-US\ie4uinit.exe.mui	216
0x11fc56380	\Windows\System32\ktmw32.dll	216
0x11fc567c0	\Windows\winsxs\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_fa396087175ac9ac\comctl32.dll	216
0x11fc56b00	\Windows\winsxs\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_fa396087175ac9ac	216
0x11fc56d10	\Windows\Fonts\mangalb.ttf	216
0x11fc56f20	\Windows\System32\Wpc.dll	216
0x11fc58500	\Windows\System32\actxprxy.dll	216
0x11fc58750	\ProgramData\Microsoft\Windows\Start Menu	216
0x11fc58d80	\Windows\winsxs\amd64_microsoft.windows.gdiplus_6595b64144ccf1df_1.1.7601.17514_none_2b24536c71ed437a	216
0x11fc59070	\Windows\System32\spool\drivers\color\sRGB Color Space Profile.icm	216
0x11fc5e070	\Users\Phil\Contacts\desktop.ini	216
0x11fc5e230	\Users\Phil\Favorites\desktop.ini	216
0x11fc5e490	\Windows\System32\PortableDeviceApi.dll	216
0x11fc5e880	\Windows\assembly\NativeImages_v2.0.50727_64\MMCFxCommon\98b1fc37038b59eb1fcb89ce6284190e\MMCFxCommon.ni.dll	216
0x11fc60070	\Windows\Fonts\georgiaz.ttf	216
0x11fc60480	\Windows\Fonts\trebucbi.ttf	216
0x11fc60c40	\Windows\Fonts\Candaraz.ttf	216
0x11fc62610	\Windows\SysWOW64\cryptnet.dll	216
0x11fc62c40	\Windows\SysWOW64\rasadhlp.dll	216
0x11fc63f20	\Windows\System32\drttransport.dll	216
0x11fc65440	\Windows\System32\pcadm.dll	216
0x11fc65a30	\Windows\Fonts\msuighur.ttf	216
0x11fc65d00	\Windows\System32\WindowsCodecsExt.dll	216
0x11fc687a0	\Windows\System32\rtutils.dll	216
0x11fc696e0	\Windows\System32\msscntrs.dll	216
0x11fc69b40	\Windows\Fonts\upckb.ttf	216
0x11fc6a310	\Windows\System32\en-US\urlmon.dll.mui	216
0x11fc6af20	\Windows\System32\wbem\repdrvfs.dll	216
0x11fc6d5d0	\Windows\SysWOW64\PeerDist.dll	216
0x11fc6dc40	\Windows\System32\shutdown.exe	216
0x11fc6fb70	\Windows\Fonts\StaticCache.dat	216
0x11fc718a0	\Windows\System32\mfreadwrite.dll	216
0x11fc71f20	\ProgramData\Microsoft\RAC\StateData\RacWmiEventData.dat	216
0x11fc757c0	\Windows\System32\wlgpclnt.dll	216
0x11fc75e60	\Windows\System32\taskkill.exe	216
